lon,lat,track_seg_point_id,ele,time
76.3042555,9.98032,1695,12.1,2024/04/26 11:21:11+00
76.30425467,9.980320833,1696,12.2,2024/04/26 11:21:12+00
76.30425383,9.980321667,1697,12.3,2024/04/26 11:21:13+00
76.30425333,9.980321667,1698,12.2,2024/04/26 11:21:14+00
76.30425267,9.980321167,1699,12.1,2024/04/26 11:21:15+00
76.30425217,9.980320833,1700,12.1,2024/04/26 11:21:16+00
76.30425183,9.980320333,1701,12,2024/04/26 11:21:17+00
76.304252,9.980320167,1702,12,2024/04/26 11:21:18+00
76.30425217,9.98032,1703,12,2024/04/26 11:21:19+00
76.30425283,9.980319833,1704,12,2024/04/26 11:21:20+00
76.304253,9.980320667,1705,12.1,2024/04/26 11:21:21+00
76.30425317,9.980320167,1706,12,2024/04/26 11:21:22+00
76.30425283,9.980320167,1707,11.9,2024/04/26 11:21:23+00
76.30425317,9.980320667,1708,12,2024/04/26 11:21:24+00
76.30425317,9.980321167,1709,12,2024/04/26 11:21:25+00
76.30425267,9.980321333,1710,12,2024/04/26 11:21:26+00
76.30425217,9.980321667,1711,12,2024/04/26 11:21:27+00
76.3042525,9.9803215,1712,11.9,2024/04/26 11:21:28+00
76.30425283,9.980321667,1713,12,2024/04/26 11:21:29+00
76.304253,9.980321833,1714,12.1,2024/04/26 11:21:30+00
